,track1,artist1,track2,artist2,euclidean
2402,Departure Suicide,Taetre,A Woman's Love,Alan Jackson,0.8118291462786797
2403,Departure Suicide,Taetre,Mensajes de Amor de Curso Legal,Joan Manuel Serrat,0.8763002332481027
2404,Departure Suicide,Taetre,Datos,Metal y Ca.,0.4254187252600781
2405,Departure Suicide,Taetre,Nothin',N.O.R.E.,0.7919061735623959
2406,Departure Suicide,Taetre,Samba De Quena,Dutch Swing College Band,0.8650843489999178
2407,Departure Suicide,Taetre,Night Time,The xx,0.9367355286944774
2408,Departure Suicide,Taetre,Pommitus,Sotajumala,0.21614990330306277
2409,Departure Suicide,Taetre,Buen Rock Esta Noche - Good Rockin' Tonight,Los Teen Tops,0.48844960429349993
2410,Departure Suicide,Taetre,A Dance With Aera Cura,Miss May I,0.48206368016200013
2411,Departure Suicide,Taetre,Out in the Dark,The Lurkers,0.36333340476464887
2412,Departure Suicide,Taetre,Tijuana Taxi,Herb Alpert & The Tijuana Brass,0.9976326957747519
2413,Departure Suicide,Taetre,Spirits In The Material World,The Police,0.7886398396049048
2414,Departure Suicide,Taetre,Undercover Angel,Alan O'Day,0.7949239310400376
2415,Departure Suicide,Taetre,Hero,Chad Kroeger Featuring Josey Scott,0.313982769899964
2416,Departure Suicide,Taetre,I Surrender,Fontella Bass,0.9798282331587465
2417,Departure Suicide,Taetre,Song Of Joy - 50 Aniversario Remaster,Miguel Rios,0.6914845074793509
2418,Departure Suicide,Taetre,Tudo O Que Você Podia Ser,Milton Nascimento,0.7087910876937983
2419,Departure Suicide,Taetre,Not Ready To Die,Avenged Sevenfold,0.2925786283406639
2420,Departure Suicide,Taetre,"The Struggle of the Turtle to the Sea, Pt. II",Jean-Luc Ponty,0.3751819407996857
2421,Departure Suicide,Taetre,"Organ Grinder's Swing - Studio Session, Boulogne, 02/16/1973",Milt Buckner,0.8201188697129445
2422,Departure Suicide,Taetre,You Are Everything,The Stylistics,0.9758583411267129
2423,Departure Suicide,Taetre,Evacuate The Dancefloor,Cascada,0.6816203278720502
2424,Departure Suicide,Taetre,You've Got What I Need,Shooting Star,0.4995221388885099
2425,Departure Suicide,Taetre,Peace Of Mind,Death SS,0.43046411854358774
2426,Departure Suicide,Taetre,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,1.1341874170321329
2427,Departure Suicide,Taetre,Talk To Me,Fiona,0.6858698346081611
2428,Departure Suicide,Taetre,The Girl From Ipanema,Antônio Carlos Jobim,0.9442737412096041
2429,Departure Suicide,Taetre,Forelsket i København,Scott Hamilton,1.393498707417702
2430,Departure Suicide,Taetre,Blessed,Elton John,0.6964687266703616
2431,Departure Suicide,Taetre,L.A. Woman,Billy Idol,0.23159486804102508
2432,Departure Suicide,Taetre,Celoso,Los Panchos,1.159115806552999
2433,Departure Suicide,Taetre,Everyday I Have To Cry,The Gentrys,0.9503613539394714
2434,Departure Suicide,Taetre,Can We Talk,Tevin Campbell,0.5464187801909016
2435,Departure Suicide,Taetre,Stroke,Trouble Funk,0.7996156084214895
2436,Departure Suicide,Taetre,Rain,SID,0.5834205025719043
2437,Departure Suicide,Taetre,You Make Me Work,Cameo,0.8416454056884992
2438,Departure Suicide,Taetre,Rendez Vous,Defunk,0.7114955373555224
2439,Departure Suicide,Taetre,Break It Up,Trouble Funk,0.8070866731530044
2440,Departure Suicide,Taetre,Brand New Car,Big Joe Williams,1.0668720901295228
2441,Departure Suicide,Taetre,The (Bossa Nova) Bird,The Dells,0.8330019807514509
2442,Departure Suicide,Taetre,Surfin' Safari,The Beach Boys,0.8977132288054263
2443,Departure Suicide,Taetre,The Star Spangled Banner,Whitney Houston,0.7972440662935316
2444,Departure Suicide,Taetre,Dile a Tus Ojos,Guty Cárdenas,1.3349846017298888
2445,Departure Suicide,Taetre,Todo Cambia,Mercedes Sosa,1.2158410764604264
2446,Departure Suicide,Taetre,"On Our Own (From """"Ghostbusters II"""")",Bobby Brown,0.5968857654397971
2447,Departure Suicide,Taetre,Mr. Soul,Buffalo Springfield,0.6694422489598228
2448,Departure Suicide,Taetre,Cowboy Casanova,Carrie Underwood,0.5188717054537938
2449,Departure Suicide,Taetre,Livin' Above Your Head,Jay & The Americans,0.9203361087521087
2450,Departure Suicide,Taetre,Hallways Of Enchanted Ebony,Agalloch,0.28026546572552685
2451,Departure Suicide,Taetre,You're Supposed To Keep Your Love For Me,Jermaine Jackson,1.0639619730226617
2452,Departure Suicide,Taetre,Dance Like We're Making Love,Ciara,0.7709644601386112
2453,Departure Suicide,Taetre,Raga Karnaranjani,Ganesh & Kumaresh,1.0576032658835612
2454,Departure Suicide,Taetre,Transgress,Aphyxion,0.4473387168536765
2455,Departure Suicide,Taetre,Répons (1981 - 1984): Introduction,Pierre Boulez,1.3006939210750745
2456,Departure Suicide,Taetre,Dukki Pe Dukki Ho - From 'Satte Pe Satta' / Soundtrack Version,Asha Bhosle,0.8862833059586137
2457,Departure Suicide,Taetre,Me So Horny,2 LIVE CREW,0.8337613851539143
2458,Departure Suicide,Taetre,Always Together,Al Martino,1.0421973750226132
2459,Departure Suicide,Taetre,The First Nowell - Remastered 1997,Traditional,1.2597798444306623
2460,Departure Suicide,Taetre,Pimpolho Moderno,Ary Lobo,1.1159737052310659
2461,Departure Suicide,Taetre,Floe,Philip Glass,0.8525897560868315
2462,Departure Suicide,Taetre,Come A Little Bit Closer,Jay & The Americans,0.7725356938132011
2463,Departure Suicide,Taetre,The Fruit That Got Away,David Rovics,0.8120715422552452
2464,Departure Suicide,Taetre,Sand in My Joints - 2006 Remastered Version,Wire,0.2819156892533654
2465,Servants of Metal,Stormwarrior,Até Quem Sabe,Gal Costa,1.4096507325422005
2466,Servants of Metal,Stormwarrior,Speak To A Girl,Tim McGraw & Faith Hill,0.8801351088178738
2467,Servants of Metal,Stormwarrior,Dominion / Mother Russia,Sisters of Mercy,0.4308612053656333
2468,Servants of Metal,Stormwarrior,Blue Jean,David Bowie,0.4077166067001136
2469,Servants of Metal,Stormwarrior,Souvenirs,Gabelo,0.8191450583867428
2470,Servants of Metal,Stormwarrior,It's A Vibe,"2 Chainz Featuring Ty Dolla $ign, Trey Songz & Jhene Aiko",0.7949544630912206
2471,Servants of Metal,Stormwarrior,Big Girls Don't Cry,Fergie,0.6545264427618833
2472,Servants of Metal,Stormwarrior,A Woman's Love,Alan Jackson,0.8291318956460916
2473,Servants of Metal,Stormwarrior,Mensajes de Amor de Curso Legal,Joan Manuel Serrat,0.8584718225683673
2474,Servants of Metal,Stormwarrior,Datos,Metal y Ca.,0.47131574069338955
2475,Servants of Metal,Stormwarrior,Nothin',N.O.R.E.,0.6833560148518791
2476,Servants of Metal,Stormwarrior,Samba De Quena,Dutch Swing College Band,0.8071808183987115
2477,Servants of Metal,Stormwarrior,Night Time,The xx,0.928525485087484
2478,Servants of Metal,Stormwarrior,Pommitus,Sotajumala,0.31921791870475985
2479,Servants of Metal,Stormwarrior,Buen Rock Esta Noche - Good Rockin' Tonight,Los Teen Tops,0.3167419089243714
2480,Servants of Metal,Stormwarrior,A Dance With Aera Cura,Miss May I,0.3592577303113003
2481,Servants of Metal,Stormwarrior,Out in the Dark,The Lurkers,0.3917209176775025
2482,Servants of Metal,Stormwarrior,Tijuana Taxi,Herb Alpert & The Tijuana Brass,0.9412183518796502
2483,Servants of Metal,Stormwarrior,Spirits In The Material World,The Police,0.787832788974103
2484,Servants of Metal,Stormwarrior,Undercover Angel,Alan O'Day,0.7363351894502195
2485,Servants of Metal,Stormwarrior,Hero,Chad Kroeger Featuring Josey Scott,0.3485991885391504
2486,Servants of Metal,Stormwarrior,I Surrender,Fontella Bass,0.9568697836050908
2487,Servants of Metal,Stormwarrior,Song Of Joy - 50 Aniversario Remaster,Miguel Rios,0.6266029651687742
2488,Servants of Metal,Stormwarrior,Tudo O Que Você Podia Ser,Milton Nascimento,0.6423315006121185
2489,Servants of Metal,Stormwarrior,Not Ready To Die,Avenged Sevenfold,0.35854845422894394
2490,Servants of Metal,Stormwarrior,"The Struggle of the Turtle to the Sea, Pt. II",Jean-Luc Ponty,0.34772799093956724
2491,Servants of Metal,Stormwarrior,"Organ Grinder's Swing - Studio Session, Boulogne, 02/16/1973",Milt Buckner,0.8232977462599517
2492,Servants of Metal,Stormwarrior,You Are Everything,The Stylistics,0.9897922396400932
2493,Servants of Metal,Stormwarrior,Evacuate The Dancefloor,Cascada,0.6483572969125653
2494,Servants of Metal,Stormwarrior,You've Got What I Need,Shooting Star,0.4338266545349584
2495,Servants of Metal,Stormwarrior,Peace Of Mind,Death SS,0.26886783373531686
2496,Servants of Metal,Stormwarrior,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,1.0876505580091398
2497,Servants of Metal,Stormwarrior,Talk To Me,Fiona,0.5973921100018383
2498,Servants of Metal,Stormwarrior,The Girl From Ipanema,Antônio Carlos Jobim,0.9927202580287865
2499,Servants of Metal,Stormwarrior,Forelsket i København,Scott Hamilton,1.3330608597676066
2500,Servants of Metal,Stormwarrior,Blessed,Elton John,0.850709302802489
2501,Servants of Metal,Stormwarrior,L.A. Woman,Billy Idol,0.4055551406947954
2502,Servants of Metal,Stormwarrior,Celoso,Los Panchos,1.1346876288870904
2503,Servants of Metal,Stormwarrior,Everyday I Have To Cry,The Gentrys,0.9333286424394103
2504,Servants of Metal,Stormwarrior,Can We Talk,Tevin Campbell,0.630901271206247
2505,Servants of Metal,Stormwarrior,Stroke,Trouble Funk,0.7411529874205961
2506,Servants of Metal,Stormwarrior,Rain,SID,0.44282955979355665
2507,Servants of Metal,Stormwarrior,You Make Me Work,Cameo,0.7796010281122407
2508,Servants of Metal,Stormwarrior,Rendez Vous,Defunk,0.6240971949138503
2509,Servants of Metal,Stormwarrior,Break It Up,Trouble Funk,0.722711989620022
2510,Servants of Metal,Stormwarrior,Brand New Car,Big Joe Williams,1.028687372644128
2511,Servants of Metal,Stormwarrior,The (Bossa Nova) Bird,The Dells,0.7314818570174066
2512,Servants of Metal,Stormwarrior,Surfin' Safari,The Beach Boys,0.9278899099277058
2513,Servants of Metal,Stormwarrior,The Star Spangled Banner,Whitney Houston,0.7233313939246558
2514,Servants of Metal,Stormwarrior,Dile a Tus Ojos,Guty Cárdenas,1.3037947220129107
2515,Servants of Metal,Stormwarrior,Todo Cambia,Mercedes Sosa,1.2219415941720675
2516,Servants of Metal,Stormwarrior,"On Our Own (From """"Ghostbusters II"""")",Bobby Brown,0.4708052127201066
2517,Servants of Metal,Stormwarrior,Mr. Soul,Buffalo Springfield,0.6725626043004236
2518,Servants of Metal,Stormwarrior,Cowboy Casanova,Carrie Underwood,0.44618250752332006
2519,Servants of Metal,Stormwarrior,Livin' Above Your Head,Jay & The Americans,0.9079785274317238
2520,Servants of Metal,Stormwarrior,Hallways Of Enchanted Ebony,Agalloch,0.29359698795562933
2521,Servants of Metal,Stormwarrior,You're Supposed To Keep Your Love For Me,Jermaine Jackson,1.0764845679408008
2522,Servants of Metal,Stormwarrior,Dance Like We're Making Love,Ciara,0.6913105420732019
2523,Servants of Metal,Stormwarrior,Raga Karnaranjani,Ganesh & Kumaresh,1.1190322870349427
2524,Servants of Metal,Stormwarrior,Transgress,Aphyxion,0.28906588182098963
2525,Servants of Metal,Stormwarrior,Répons (1981 - 1984): Introduction,Pierre Boulez,1.3372208118239397
2526,Servants of Metal,Stormwarrior,Dukki Pe Dukki Ho - From 'Satte Pe Satta' / Soundtrack Version,Asha Bhosle,0.8477894973760546
2527,Servants of Metal,Stormwarrior,Me So Horny,2 LIVE CREW,0.7993622761326254
2528,Servants of Metal,Stormwarrior,Always Together,Al Martino,1.0322268454051329
2529,Servants of Metal,Stormwarrior,The First Nowell - Remastered 1997,Traditional,1.2223235944636424
2530,Servants of Metal,Stormwarrior,Pimpolho Moderno,Ary Lobo,1.0676154235292519
2531,Servants of Metal,Stormwarrior,Floe,Philip Glass,0.8022582280844847
2532,Servants of Metal,Stormwarrior,Come A Little Bit Closer,Jay & The Americans,0.7610781406771417
2533,Servants of Metal,Stormwarrior,The Fruit That Got Away,David Rovics,0.771210939906157
2534,Servants of Metal,Stormwarrior,Sand in My Joints - 2006 Remastered Version,Wire,0.5621717164739468
2535,Até Quem Sabe,Gal Costa,Speak To A Girl,Tim McGraw & Faith Hill,0.5749466265541753
2536,Até Quem Sabe,Gal Costa,Dominion / Mother Russia,Sisters of Mercy,1.3242093249568023
2537,Até Quem Sabe,Gal Costa,Blue Jean,David Bowie,1.2356796402927814
2538,Até Quem Sabe,Gal Costa,Souvenirs,Gabelo,0.9567905852668148
2539,Até Quem Sabe,Gal Costa,It's A Vibe,"2 Chainz Featuring Ty Dolla $ign, Trey Songz & Jhene Aiko",1.1217920710882834
2540,Até Quem Sabe,Gal Costa,Big Girls Don't Cry,Fergie,0.9947270294773674
2541,Até Quem Sabe,Gal Costa,A Woman's Love,Alan Jackson,0.6557645607933271
2542,Até Quem Sabe,Gal Costa,Mensajes de Amor de Curso Legal,Joan Manuel Serrat,0.6259083481275034
2543,Até Quem Sabe,Gal Costa,Datos,Metal y Ca.,1.2709670914946347
2544,Até Quem Sabe,Gal Costa,Nothin',N.O.R.E.,1.0890427036033508
2545,Até Quem Sabe,Gal Costa,Samba De Quena,Dutch Swing College Band,0.7321368789234436
2546,Até Quem Sabe,Gal Costa,Night Time,The xx,0.6025477169211533
2547,Até Quem Sabe,Gal Costa,Pommitus,Sotajumala,1.336663122072843
2548,Até Quem Sabe,Gal Costa,Buen Rock Esta Noche - Good Rockin' Tonight,Los Teen Tops,1.1488328772771448
2549,Até Quem Sabe,Gal Costa,A Dance With Aera Cura,Miss May I,1.3591564896719042
2550,Até Quem Sabe,Gal Costa,Out in the Dark,The Lurkers,1.2858674871878555
2551,Até Quem Sabe,Gal Costa,Tijuana Taxi,Herb Alpert & The Tijuana Brass,0.6904236250359207
2552,Até Quem Sabe,Gal Costa,Spirits In The Material World,The Police,0.9827304945783603
2553,Até Quem Sabe,Gal Costa,Undercover Angel,Alan O'Day,0.8360051211365694
2554,Até Quem Sabe,Gal Costa,Hero,Chad Kroeger Featuring Josey Scott,1.2670820207653148
2555,Até Quem Sabe,Gal Costa,I Surrender,Fontella Bass,0.6939776055051712
2556,Até Quem Sabe,Gal Costa,Song Of Joy - 50 Aniversario Remaster,Miguel Rios,1.0163909736395484
2557,Até Quem Sabe,Gal Costa,Tudo O Que Você Podia Ser,Milton Nascimento,0.8306458237557449
2558,Até Quem Sabe,Gal Costa,Not Ready To Die,Avenged Sevenfold,1.3629558277979954
2559,Até Quem Sabe,Gal Costa,"The Struggle of the Turtle to the Sea, Pt. II",Jean-Luc Ponty,1.1917179469854835
2560,Até Quem Sabe,Gal Costa,"Organ Grinder's Swing - Studio Session, Boulogne, 02/16/1973",Milt Buckner,0.7540044284589247
2561,Até Quem Sabe,Gal Costa,You Are Everything,The Stylistics,0.5954020416731489
2562,Até Quem Sabe,Gal Costa,Evacuate The Dancefloor,Cascada,1.1805326723707046
2563,Até Quem Sabe,Gal Costa,You've Got What I Need,Shooting Star,1.0828558193313742
2564,Até Quem Sabe,Gal Costa,Peace Of Mind,Death SS,1.3663417385207675
2565,Até Quem Sabe,Gal Costa,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,0.39206451290978256
2566,Até Quem Sabe,Gal Costa,Talk To Me,Fiona,0.971213777679241
2567,Até Quem Sabe,Gal Costa,The Girl From Ipanema,Antônio Carlos Jobim,0.5799741602510698
2568,Até Quem Sabe,Gal Costa,Forelsket i København,Scott Hamilton,0.36486282626347927
2569,Até Quem Sabe,Gal Costa,Blessed,Elton John,0.9619387520093106
2570,Até Quem Sabe,Gal Costa,L.A. Woman,Billy Idol,1.3071172870504417
2571,Até Quem Sabe,Gal Costa,Celoso,Los Panchos,0.3883808917829936
2572,Até Quem Sabe,Gal Costa,Everyday I Have To Cry,The Gentrys,0.5382250381289061
2573,Até Quem Sabe,Gal Costa,Can We Talk,Tevin Campbell,1.140420389473636
2574,Até Quem Sabe,Gal Costa,Stroke,Trouble Funk,1.1550807126863771
2575,Até Quem Sabe,Gal Costa,Rain,SID,1.2257252093025175
2576,Até Quem Sabe,Gal Costa,You Make Me Work,Cameo,1.089083271025832
2577,Até Quem Sabe,Gal Costa,Rendez Vous,Defunk,1.164286070505447
2578,Até Quem Sabe,Gal Costa,Break It Up,Trouble Funk,1.2115935064931707
2579,Até Quem Sabe,Gal Costa,Brand New Car,Big Joe Williams,0.410642057453886
2580,Até Quem Sabe,Gal Costa,The (Bossa Nova) Bird,The Dells,0.8630260579226928
2581,Até Quem Sabe,Gal Costa,Surfin' Safari,The Beach Boys,0.7583951047363212
2582,Até Quem Sabe,Gal Costa,The Star Spangled Banner,Whitney Houston,0.7952209888336577
2583,Até Quem Sabe,Gal Costa,Dile a Tus Ojos,Guty Cárdenas,0.2597768652669871
2584,Até Quem Sabe,Gal Costa,Todo Cambia,Mercedes Sosa,0.2187446234334148
2585,Até Quem Sabe,Gal Costa,"On Our Own (From """"Ghostbusters II"""")",Bobby Brown,1.295050806336638
2586,Até Quem Sabe,Gal Costa,Mr. Soul,Buffalo Springfield,1.029418479623609
2587,Até Quem Sabe,Gal Costa,Cowboy Casanova,Carrie Underwood,1.224970170333979
2588,Até Quem Sabe,Gal Costa,Livin' Above Your Head,Jay & The Americans,0.5963262592815874
2589,Até Quem Sabe,Gal Costa,Hallways Of Enchanted Ebony,Agalloch,1.2441710891335729
2590,Até Quem Sabe,Gal Costa,You're Supposed To Keep Your Love For Me,Jermaine Jackson,0.4664525125427436
2591,Até Quem Sabe,Gal Costa,Dance Like We're Making Love,Ciara,1.0712116058950263
2592,Até Quem Sabe,Gal Costa,Raga Karnaranjani,Ganesh & Kumaresh,0.5625894055688799
2593,Até Quem Sabe,Gal Costa,Transgress,Aphyxion,1.3368751705135271
2594,Até Quem Sabe,Gal Costa,Répons (1981 - 1984): Introduction,Pierre Boulez,0.32094208109686345
2595,Até Quem Sabe,Gal Costa,Dukki Pe Dukki Ho - From 'Satte Pe Satta' / Soundtrack Version,Asha Bhosle,0.8112567492268017
2596,Até Quem Sabe,Gal Costa,Me So Horny,2 LIVE CREW,1.2561751818815543
2597,Até Quem Sabe,Gal Costa,Always Together,Al Martino,0.4349960642296803
2598,Até Quem Sabe,Gal Costa,The First Nowell - Remastered 1997,Traditional,0.4351456847161218
2599,Até Quem Sabe,Gal Costa,Pimpolho Moderno,Ary Lobo,0.5640652134495902
2600,Até Quem Sabe,Gal Costa,Floe,Philip Glass,0.6267840321893078
2601,Até Quem Sabe,Gal Costa,Come A Little Bit Closer,Jay & The Americans,0.7874408779294163
2602,Até Quem Sabe,Gal Costa,The Fruit That Got Away,David Rovics,0.8605896928521547
2603,Até Quem Sabe,Gal Costa,Sand in My Joints - 2006 Remastered Version,Wire,1.159570006882506
2604,Speak To A Girl,Tim McGraw & Faith Hill,Dominion / Mother Russia,Sisters of Mercy,0.7958825751899574
2605,Speak To A Girl,Tim McGraw & Faith Hill,Blue Jean,David Bowie,0.7080715734015018
2606,Speak To A Girl,Tim McGraw & Faith Hill,Souvenirs,Gabelo,0.4977988621708047
2607,Speak To A Girl,Tim McGraw & Faith Hill,It's A Vibe,"2 Chainz Featuring Ty Dolla $ign, Trey Songz & Jhene Aiko",0.7773623195318717
2608,Speak To A Girl,Tim McGraw & Faith Hill,Big Girls Don't Cry,Fergie,0.5413329427547122
2609,Speak To A Girl,Tim McGraw & Faith Hill,A Woman's Love,Alan Jackson,0.18359926482014574
2610,Speak To A Girl,Tim McGraw & Faith Hill,Mensajes de Amor de Curso Legal,Joan Manuel Serrat,0.26194728183279387
2611,Speak To A Girl,Tim McGraw & Faith Hill,Datos,Metal y Ca.,0.7296704502484117
2612,Speak To A Girl,Tim McGraw & Faith Hill,Nothin',N.O.R.E.,0.6262517093049255
2613,Speak To A Girl,Tim McGraw & Faith Hill,Samba De Quena,Dutch Swing College Band,0.3027769107446781
2614,Speak To A Girl,Tim McGraw & Faith Hill,Night Time,The xx,0.301886233016559
2615,Speak To A Girl,Tim McGraw & Faith Hill,Pommitus,Sotajumala,0.7791775421732587
2616,Speak To A Girl,Tim McGraw & Faith Hill,Buen Rock Esta Noche - Good Rockin' Tonight,Los Teen Tops,0.6230091140799839
2617,Speak To A Girl,Tim McGraw & Faith Hill,A Dance With Aera Cura,Miss May I,0.8216051548078086
2618,Speak To A Girl,Tim McGraw & Faith Hill,Out in the Dark,The Lurkers,0.7366165589609285
2619,Speak To A Girl,Tim McGraw & Faith Hill,Tijuana Taxi,Herb Alpert & The Tijuana Brass,0.38129001573153765
2620,Speak To A Girl,Tim McGraw & Faith Hill,Spirits In The Material World,The Police,0.5451310276720766
